epoch,train_loss,val_loss,lr,duration
120,36.28710338047573,142.72271728515625,0.005,116.13976311683655
121,44.743281262261526,123.0927505493164,0.005,117.00528573989868
122,32.55963093893869,115.11847686767578,0.005,117.9261064529419
123,28.003281082425797,135.82293701171875,0.005,118.83070158958435
124,31.744492394583567,108.09439086914062,0.005,119.6837100982666
125,27.50600712639945,117.28286743164062,0.005,120.63007283210754
126,25.163211481911794,129.17813110351562,0.005,121.48785400390625
127,26.042996747153147,104.11613464355469,0.005,122.38734674453735
128,26.08057165145874,125.352294921875,0.005,123.30271887779236
129,31.649885654449463,117.49002838134766,0.005,124.26988363265991
130,29.96248265675136,109.62905883789062,0.005,125.22611975669861
131,38.19762298039028,98.91150665283203,0.005,126.05277967453003
132,24.637419053486415,112.0903549194336,0.005,126.97264170646667
133,24.384851251329696,113.6947250366211,0.005,127.81932473182678
134,22.02943992614746,112.815185546875,0.005,128.68197774887085
135,22.400544098445348,111.9189453125,0.005,129.53354048728943
136,19.483015418052673,112.48348999023438,0.005,130.36294603347778
137,26.665168966565812,118.37872314453125,0.005,131.1783263683319
138,26.390191861561366,115.26538848876953,0.005,132.0838165283203
139,22.661305836268834,113.41581726074219,0.005,133.02376246452332
140,22.38228109904698,117.42484283447266,0.005,133.93991422653198
141,17.387927736554825,99.70179748535156,0.005,134.86037755012512
142,18.798853397369385,117.09069061279297,0.005,135.77365565299988
143,20.101461955479213,107.01788330078125,0.005,136.63261318206787
144,23.469593899590627,115.08857727050781,0.005,137.5469732284546
145,24.79541690008981,110.29812622070312,0.005,138.44563484191895
146,21.679370130811417,103.64657592773438,0.005,139.31989336013794
147,21.448464359555924,113.37686157226562,0.005,140.27499556541443
148,20.634372779301234,112.4623031616211,0.005,141.09697341918945
149,19.996069976261683,99.67273712158203,0.005,141.92730450630188
150,18.897797516414098,107.23847961425781,0.005,142.79038000106812
151,21.683762618473597,98.98016357421875,0.005,143.7217993736267
152,20.229219845363072,122.1779556274414,0.005,144.5800325870514
153,21.972553048815048,89.57303619384766,0.005,145.5074589252472
154,22.187285831996373,128.5538330078125,0.005,146.37882232666016
155,18.525438240596227,89.02745819091797,0.005,147.20728278160095
156,16.523413385663712,118.08472442626953,0.005,148.0979380607605
157,18.306709459849767,108.78950500488281,0.005,149.03553414344788
158,18.140334469931467,107.42417907714844,0.005,149.95770955085754
159,24.442324297768728,110.81985473632812,0.005,150.85972213745117
160,24.8249762739454,112.17926788330078,0.005,151.74844670295715
161,20.155787195478165,103.46880340576172,0.005,152.6058373451233
162,39.7486378805978,131.12359619140625,0.005,153.5043239593506
163,74.26994834627423,102.82738494873047,0.005,154.4675006866455
164,72.88792480741229,113.47637939453125,0.005,155.35275721549988
165,67.9916215624128,110.41207122802734,0.005,156.24697494506836
166,64.11401687349591,108.66515350341797,0.005,157.14407587051392
167,60.134219305855886,108.43400573730469,0.005,158.09284687042236
168,57.219544887542725,112.30284881591797,0.005,159.0589144229889
169,54.020805427006316,105.50971221923828,0.005,160.1094686985016
170,54.486680439540315,119.95249938964844,0.005,161.25525546073914
171,52.076508726392476,104.7106704711914,0.005,162.3997287750244
172,52.881827626909526,121.434326171875,0.005,163.61733102798462
173,46.907048429761616,99.36144256591797,0.005,164.71498823165894
174,41.65660844530378,120.02960968017578,0.005,165.76822352409363
175,41.19471332005092,101.58972930908203,0.005,166.98651719093323
176,36.90162467956543,111.93888092041016,0.005,168.12084674835205
177,31.31732852118356,104.60603332519531,0.005,169.3184151649475
178,30.179575783865793,107.91349792480469,0.005,170.52382135391235
179,26.99748134613037,101.52629852294922,0.005,171.55369997024536
180,26.679287842341832,86.42880249023438,0.005,172.59620189666748
181,22.910138538905553,106.48441314697266,0.005,173.6400179862976
182,23.4541974067688,81.9760971069336,0.005,174.7154278755188
183,17.328960963657924,124.57477569580078,0.005,175.73340916633606
184,22.821315356663295,83.55793762207031,0.005,176.79008960723877
185,16.63087477002825,129.49229431152344,0.005,177.90236473083496
186,19.472025394439697,76.31243133544922,0.005,179.00626921653748
187,21.018802983420237,125.19080352783203,0.005,180.01262879371643
188,25.38233893258231,114.44666290283203,0.005,180.99874424934387
189,15.280634607587542,93.91732025146484,0.005,182.05725598335266
190,20.816354070390975,103.83484649658203,0.005,183.06478309631348
191,17.145480632781982,102.9912109375,0.005,184.03664898872375
192,17.659427983420237,106.49703216552734,0.005,185.16576313972473
193,15.910509518214635,101.78089141845703,0.005,186.19866156578064
194,18.0290025302342,80.79090118408203,0.005,187.31602144241333
195,18.281179632459367,135.62417602539062,0.005,188.41419458389282
196,18.401174647467478,116.1000747680664,0.005,189.38475513458252
197,23.409716061183385,80.87805938720703,0.005,190.55284333229065
198,21.75417000906808,138.47149658203125,0.005,191.43331217765808
199,20.303132704326085,98.93030548095703,0.005,192.37959098815918
200,18.44192784173148,100.27085876464844,0.005,193.34543418884277
